Event_ID,Lead_ID,Campaign_ID,Channel,Event_Type,Event_Date,Device
EVT081721,LEAD47112,CMP020,YouTube,Impression,2025-05-28,Mobile
EVT081722,LEAD38328,CMP009,YouTube,Impression,2025-04-06,Tablet
EVT081723,LEAD34402,CMP018,Social Media,Click,2025-11-15,Mobile
EVT081724,LEAD04682,CMP018,Social Media,Click,2025-05-12,Mobile
EVT081725,LEAD24654,CMP017,Social Media,Click,2025-06-13,Desktop
EVT081726,LEAD29564,CMP009,Email,Click,2025-07-31,Mobile
EVT081727,LEAD48632,CMP015,Social Media,Impression,2025-10-25,Desktop
EVT081728,LEAD02747,CMP005,Social Media,Impression,2025-02-18,Mobile
EVT081729,LEAD03286,CMP002,Google Ads,Impression,2025-11-09,Tablet
EVT081730,LEAD03251,CMP009,Google Ads,Qualified Lead,2025-01-02,Mobile
EVT081731,LEAD47100,CMP003,LinkedIn,Impression,2025-08-12,Desktop
EVT081732,LEAD40766,CMP020,Social Media,Click,2025-12-26,Desktop
EVT081733,LEAD23581,CMP001,Email,Impression,2025-03-26,Mobile
EVT081734,LEAD02653,CMP017,Email,Customer,2025-10-15,Desktop
EVT081735,LEAD46215,CMP001,LinkedIn,Impression,2025-04-16,Mobile
EVT081736,LEAD06572,CMP005,Social Media,Impression,2025-08-17,Mobile
EVT081737,LEAD15494,CMP014,LinkedIn,Impression,2025-09-25,Desktop
EVT081738,LEAD10723,CMP001,Social Media,Impression,2025-01-29,Mobile
EVT081739,LEAD37694,CMP020,Google Ads,Impression,2025-04-10,Tablet
EVT081740,LEAD34533,CMP012,Social Media,Impression,2025-11-25,Mobile
EVT081741,LEAD21572,CMP008,LinkedIn,Impression,2025-05-27,Desktop
EVT081742,LEAD38350,CMP005,Google Ads,Qualified Lead,2025-06-24,Mobile
EVT081743,LEAD00765,CMP007,Social Media,Impression,2025-08-30,Mobile
EVT081744,LEAD22982,CMP009,YouTube,Impression,2025-12-22,Mobile
EVT081745,LEAD23473,CMP006,LinkedIn,Impression,2025-04-16,Mobile
EVT081746,LEAD04248,CMP004,Google Ads,Impression,2025-05-07,Desktop
EVT081747,LEAD25037,CMP003,Social Media,Impression,2025-01-29,Mobile
EVT081748,LEAD12536,CMP013,Google Ads,Click,2025-05-22,Mobile
EVT081749,LEAD16185,CMP009,LinkedIn,Qualified Lead,2025-10-29,Mobile
EVT081750,LEAD14493,CMP006,Email,Impression,2025-08-20,Mobile
EVT081751,LEAD28770,CMP019,LinkedIn,Impression,2025-08-05,Mobile
EVT081752,LEAD21582,CMP019,LinkedIn,Impression,2025-07-23,Mobile
EVT081753,LEAD41256,CMP018,Email,Qualified Lead,2025-11-06,Mobile
EVT081754,LEAD46985,CMP003,Google Ads,Lead,2025-01-14,Mobile
EVT081755,LEAD06544,CMP017,Google Ads,Impression,2025-05-31,Mobile
EVT081756,LEAD14349,CMP013,LinkedIn,Click,2025-11-06,Mobile
EVT081757,LEAD04534,CMP002,Email,Lead,2025-12-24,Tablet
EVT081758,LEAD01423,CMP017,Social Media,Impression,2025-12-10,Mobile
EVT081759,LEAD10212,CMP010,Social Media,Impression,2025-02-26,Desktop
EVT081760,LEAD25241,CMP017,Google Ads,Customer,2025-12-25,Desktop
EVT081761,LEAD14736,CMP016,LinkedIn,Impression,2025-01-25,Mobile
EVT081762,LEAD43382,CMP005,Email,Click,2025-09-27,Mobile
EVT081763,LEAD13292,CMP011,Email,Click,2025-06-13,Mobile
EVT081764,LEAD11871,CMP011,Google Ads,Customer,2025-03-26,Desktop
EVT081765,LEAD08751,CMP010,LinkedIn,Impression,2025-09-30,Mobile
EVT081766,LEAD18917,CMP019,Email,Impression,2025-11-25,Mobile
EVT081767,LEAD31137,CMP003,Google Ads,Lead,2025-10-24,Mobile
EVT081768,LEAD12771,CMP012,Social Media,Impression,2025-12-29,Mobile
EVT081769,LEAD11560,CMP014,Google Ads,Click,2025-04-28,Desktop
EVT081770,LEAD29511,CMP002,Social Media,Impression,2025-07-25,Desktop
EVT081771,LEAD38829,CMP019,LinkedIn,Impression,2025-05-09,Desktop
EVT081772,LEAD49258,CMP002,Google Ads,Lead,2025-06-08,Mobile
EVT081773,LEAD36447,CMP001,LinkedIn,Click,2025-02-02,Desktop
EVT081774,LEAD46289,CMP016,Email,Impression,2025-04-03,Mobile
EVT081775,LEAD09899,CMP003,YouTube,Impression,2025-05-03,Mobile
EVT081776,LEAD40904,CMP005,Google Ads,Impression,2025-04-27,Mobile
EVT081777,LEAD49943,CMP007,Google Ads,Impression,2025-02-27,Desktop
EVT081778,LEAD16175,CMP020,LinkedIn,Qualified Lead,2025-10-16,Mobile
EVT081779,LEAD09004,CMP008,YouTube,Impression,2025-03-16,Desktop
EVT081780,LEAD23308,CMP001,Email,Click,2025-09-07,Mobile
EVT081781,LEAD47614,CMP002,Email,Lead,2025-10-14,Tablet
EVT081782,LEAD04446,CMP018,Google Ads,Click,2025-05-31,Tablet
EVT081783,LEAD13903,CMP007,LinkedIn,Impression,2025-01-04,Desktop
EVT081784,LEAD06610,CMP017,LinkedIn,Impression,2025-03-07,Mobile
EVT081785,LEAD22489,CMP012,Social Media,Impression,2025-12-16,Desktop
EVT081786,LEAD34701,CMP010,Email,Impression,2025-09-28,Mobile
EVT081787,LEAD18136,CMP008,Google Ads,Impression,2025-12-08,Mobile
EVT081788,LEAD21585,CMP009,Social Media,Impression,2025-12-14,Mobile
EVT081789,LEAD35448,CMP019,YouTube,Customer,2025-01-07,Desktop
EVT081790,LEAD09317,CMP019,Google Ads,Impression,2025-09-04,Desktop
EVT081791,LEAD01393,CMP013,Email,Impression,2025-06-22,Tablet
EVT081792,LEAD18203,CMP005,Google Ads,Impression,2025-03-18,Mobile
EVT081793,LEAD01684,CMP010,Social Media,Lead,2025-08-23,Mobile
EVT081794,LEAD11794,CMP020,Social Media,Click,2025-11-09,Tablet
EVT081795,LEAD26432,CMP007,Google Ads,Customer,2025-02-13,Desktop
EVT081796,LEAD45821,CMP018,Google Ads,Impression,2025-11-30,Desktop
EVT081797,LEAD09481,CMP006,Social Media,Impression,2025-09-23,Desktop
EVT081798,LEAD02250,CMP017,Email,Impression,2025-02-05,Mobile
EVT081799,LEAD09334,CMP007,YouTube,Impression,2025-09-21,Mobile
EVT081800,LEAD46203,CMP008,Social Media,Click,2025-12-25,Desktop
EVT081801,LEAD43377,CMP013,YouTube,Click,2025-09-04,Tablet
EVT081802,LEAD12673,CMP020,Social Media,Impression,2025-07-18,Mobile
EVT081803,LEAD22075,CMP010,Social Media,Lead,2025-09-05,Desktop
EVT081804,LEAD22436,CMP015,Social Media,Impression,2025-07-01,Mobile
EVT081805,LEAD39983,CMP020,Email,Lead,2025-08-08,Mobile
EVT081806,LEAD31055,CMP011,Google Ads,Impression,2025-05-21,Mobile
EVT081807,LEAD43352,CMP003,Google Ads,Impression,2025-04-17,Mobile
EVT081808,LEAD11585,CMP001,Email,Impression,2025-12-30,Desktop
EVT081809,LEAD29835,CMP009,YouTube,Customer,2025-11-28,Mobile
EVT081810,LEAD36971,CMP008,Email,Click,2025-11-17,Desktop
EVT081811,LEAD25498,CMP016,Email,Lead,2025-03-31,Tablet
EVT081812,LEAD37857,CMP019,Social Media,Impression,2025-08-22,Mobile
EVT081813,LEAD00447,CMP020,Social Media,Click,2025-07-21,Desktop
EVT081814,LEAD02510,CMP004,Email,Impression,2025-06-29,Mobile
EVT081815,LEAD11480,CMP003,YouTube,Qualified Lead,2025-07-19,Mobile
EVT081816,LEAD43814,CMP007,Google Ads,Lead,2025-05-27,Mobile
EVT081817,LEAD07550,CMP014,LinkedIn,Impression,2025-11-29,Mobile
EVT081818,LEAD01073,CMP016,YouTube,Impression,2025-10-29,Mobile
EVT081819,LEAD44649,CMP003,YouTube,Impression,2025-12-09,Desktop
EVT081820,LEAD31377,CMP002,Social Media,Click,2025-08-17,Mobile
EVT081821,LEAD19513,CMP001,Email,Lead,2025-03-25,Desktop
EVT081822,LEAD44558,CMP020,LinkedIn,Click,2025-09-17,Mobile
EVT081823,LEAD45395,CMP010,Social Media,Click,2025-01-21,Mobile
EVT081824,LEAD06840,CMP005,YouTube,Customer,2025-12-07,Mobile
EVT081825,LEAD24130,CMP006,LinkedIn,Impression,2025-11-01,Mobile
EVT081826,LEAD25013,CMP003,YouTube,Impression,2025-04-21,Mobile
EVT081827,LEAD21389,CMP019,Google Ads,Qualified Lead,2025-02-10,Mobile
EVT081828,LEAD33362,CMP005,YouTube,Impression,2025-03-22,Desktop
EVT081829,LEAD43521,CMP008,Social Media,Impression,2025-04-21,Desktop
EVT081830,LEAD13285,CMP015,Google Ads,Click,2025-07-29,Mobile
EVT081831,LEAD00277,CMP007,Google Ads,Click,2025-07-08,Desktop
EVT081832,LEAD20972,CMP020,Google Ads,Impression,2025-07-04,Mobile
EVT081833,LEAD08275,CMP007,LinkedIn,Impression,2025-08-01,Mobile
EVT081834,LEAD36152,CMP005,Google Ads,Impression,2025-02-15,Mobile
EVT081835,LEAD14438,CMP002,Social Media,Impression,2025-05-15,Mobile
EVT081836,LEAD46306,CMP005,YouTube,Impression,2025-08-30,Mobile
EVT081837,LEAD40322,CMP009,Social Media,Impression,2025-07-15,Desktop
EVT081838,LEAD33236,CMP009,Email,Impression,2025-02-22,Mobile
EVT081839,LEAD15135,CMP008,Social Media,Impression,2025-12-25,Mobile
EVT081840,LEAD05261,CMP006,Social Media,Impression,2025-02-27,Mobile
EVT081841,LEAD00998,CMP015,Email,Impression,2025-12-13,Mobile
EVT081842,LEAD35148,CMP019,Google Ads,Customer,2025-10-01,Mobile
EVT081843,LEAD37817,CMP004,Social Media,Impression,2025-05-27,Tablet
EVT081844,LEAD42253,CMP006,Google Ads,Impression,2025-11-08,Desktop
EVT081845,LEAD04096,CMP005,Email,Click,2025-01-19,Mobile
EVT081846,LEAD09560,CMP006,YouTube,Impression,2025-05-29,Mobile
EVT081847,LEAD29672,CMP018,Social Media,Impression,2025-04-12,Mobile
EVT081848,LEAD44895,CMP001,Social Media,Lead,2025-06-20,Desktop
EVT081849,LEAD23410,CMP008,Email,Impression,2025-06-28,Desktop
EVT081850,LEAD32862,CMP002,Social Media,Click,2025-02-10,Mobile
EVT081851,LEAD09115,CMP004,Google Ads,Impression,2025-07-06,Desktop
EVT081852,LEAD44102,CMP004,Email,Lead,2025-04-08,Desktop
EVT081853,LEAD07294,CMP007,YouTube,Qualified Lead,2025-12-08,Mobile
EVT081854,LEAD18294,CMP019,Google Ads,Impression,2025-03-02,Mobile
EVT081855,LEAD28031,CMP005,Social Media,Impression,2025-06-12,Mobile
EVT081856,LEAD13500,CMP017,LinkedIn,Lead,2025-08-23,Mobile
EVT081857,LEAD27206,CMP009,Email,Impression,2025-03-23,Mobile
EVT081858,LEAD23439,CMP011,Google Ads,Click,2025-04-20,Mobile
EVT081859,LEAD31032,CMP006,LinkedIn,Impression,2025-07-15,Mobile
EVT081860,LEAD33927,CMP011,Email,Impression,2025-05-16,Desktop
EVT081861,LEAD32365,CMP004,YouTube,Impression,2025-12-17,Desktop
EVT081862,LEAD44181,CMP012,Social Media,Click,2025-11-24,Desktop
EVT081863,LEAD05222,CMP002,Social Media,Impression,2025-12-21,Mobile
EVT081864,LEAD33126,CMP011,Google Ads,Qualified Lead,2025-07-21,Desktop
EVT081865,LEAD41102,CMP014,Email,Impression,2025-05-09,Mobile
EVT081866,LEAD42755,CMP001,Email,Click,2025-12-09,Mobile
EVT081867,LEAD34987,CMP009,Email,Lead,2025-04-01,Mobile
EVT081868,LEAD07907,CMP014,YouTube,Impression,2025-09-18,Tablet
EVT081869,LEAD43020,CMP014,LinkedIn,Impression,2025-05-04,Desktop
EVT081870,LEAD09271,CMP007,Social Media,Impression,2025-07-04,Desktop
EVT081871,LEAD06075,CMP016,Social Media,Impression,2025-03-28,Mobile
EVT081872,LEAD33654,CMP008,Email,Impression,2025-06-07,Mobile
EVT081873,LEAD19324,CMP004,Social Media,Click,2025-12-22,Desktop
EVT081874,LEAD25179,CMP011,Google Ads,Impression,2025-02-11,Desktop
EVT081875,LEAD45381,CMP007,Social Media,Impression,2025-12-16,Desktop
EVT081876,LEAD10157,CMP002,Social Media,Qualified Lead,2025-11-08,Mobile
EVT081877,LEAD44855,CMP017,YouTube,Impression,2025-06-11,Desktop
EVT081878,LEAD05819,CMP004,Google Ads,Lead,2025-11-21,Tablet
EVT081879,LEAD16203,CMP015,Google Ads,Impression,2025-07-21,Desktop
EVT081880,LEAD28988,CMP004,Google Ads,Impression,2025-03-05,Desktop
EVT081881,LEAD34493,CMP017,Google Ads,Impression,2025-04-26,Mobile
EVT081882,LEAD16556,CMP019,Google Ads,Impression,2025-06-20,Mobile
EVT081883,LEAD13702,CMP008,LinkedIn,Impression,2025-02-07,Desktop
EVT081884,LEAD37445,CMP004,Social Media,Impression,2025-08-06,Desktop
EVT081885,LEAD17686,CMP015,Social Media,Impression,2025-05-24,Mobile
EVT081886,LEAD16468,CMP002,Email,Click,2025-11-18,Tablet
EVT081887,LEAD42132,CMP020,Google Ads,Click,2025-07-10,Desktop
EVT081888,LEAD47870,CMP004,Google Ads,Impression,2025-11-27,Desktop
EVT081889,LEAD46895,CMP012,Social Media,Click,2025-12-12,Mobile
EVT081890,LEAD41904,CMP002,YouTube,Impression,2025-03-16,Desktop
EVT081891,LEAD04829,CMP015,Social Media,Click,2025-02-19,Desktop
EVT081892,LEAD47850,CMP012,Email,Impression,2025-09-03,Mobile
EVT081893,LEAD06680,CMP015,Google Ads,Impression,2025-06-25,Desktop
EVT081894,LEAD18171,CMP020,Social Media,Click,2025-07-10,Mobile
EVT081895,LEAD14664,CMP004,Google Ads,Impression,2025-06-15,Tablet
EVT081896,LEAD25383,CMP010,Social Media,Lead,2025-12-29,Mobile
EVT081897,LEAD24887,CMP009,Social Media,Impression,2025-07-09,Desktop
EVT081898,LEAD01761,CMP008,Email,Lead,2025-11-29,Mobile
EVT081899,LEAD05492,CMP016,Social Media,Impression,2025-04-07,Mobile
EVT081900,LEAD30174,CMP010,Social Media,Impression,2025-10-07,Mobile
EVT081901,LEAD22726,CMP004,Google Ads,Customer,2025-04-17,Desktop
EVT081902,LEAD01983,CMP016,Email,Impression,2025-08-14,Mobile
EVT081903,LEAD25933,CMP005,Social Media,Impression,2025-04-30,Desktop
EVT081904,LEAD44858,CMP002,YouTube,Impression,2025-10-26,Mobile
EVT081905,LEAD06554,CMP004,Social Media,Lead,2025-01-18,Mobile
EVT081906,LEAD06865,CMP005,Google Ads,Impression,2025-11-17,Mobile
EVT081907,LEAD33125,CMP020,Email,Impression,2025-07-15,Mobile
EVT081908,LEAD11355,CMP015,LinkedIn,Impression,2025-09-25,Desktop
EVT081909,LEAD37720,CMP004,Email,Impression,2025-07-12,Mobile
EVT081910,LEAD25775,CMP009,Email,Impression,2025-12-15,Mobile
EVT081911,LEAD10894,CMP016,Google Ads,Lead,2025-07-30,Mobile
EVT081912,LEAD29315,CMP017,Google Ads,Impression,2025-11-07,Desktop
EVT081913,LEAD21445,CMP014,Social Media,Impression,2025-09-16,Mobile
EVT081914,LEAD46478,CMP003,Google Ads,Click,2025-02-06,Mobile
EVT081915,LEAD35080,CMP002,YouTube,Impression,2025-10-19,Tablet
EVT081916,LEAD21995,CMP017,Email,Lead,2025-09-18,Desktop
EVT081917,LEAD10969,CMP011,YouTube,Click,2025-09-18,Mobile
EVT081918,LEAD25103,CMP010,LinkedIn,Impression,2025-01-03,Mobile
EVT081919,LEAD39653,CMP011,Email,Impression,2025-05-22,Mobile
EVT081920,LEAD44291,CMP011,Email,Click,2025-04-09,Desktop
EVT081921,LEAD33133,CMP004,Email,Click,2025-12-20,Tablet
EVT081922,LEAD40331,CMP016,Google Ads,Impression,2025-10-05,Mobile
EVT081923,LEAD45065,CMP006,Google Ads,Impression,2025-05-31,Mobile
EVT081924,LEAD03332,CMP004,LinkedIn,Customer,2025-10-01,Mobile
EVT081925,LEAD32881,CMP003,Social Media,Lead,2025-01-21,Desktop
EVT081926,LEAD11983,CMP009,Social Media,Click,2025-09-26,Desktop
EVT081927,LEAD10715,CMP004,Social Media,Impression,2025-03-01,Desktop
EVT081928,LEAD46258,CMP017,Email,Impression,2025-02-22,Desktop
EVT081929,LEAD09040,CMP003,Social Media,Impression,2025-04-22,Mobile
EVT081930,LEAD48632,CMP017,YouTube,Click,2025-12-09,Mobile
EVT081931,LEAD28384,CMP015,Social Media,Impression,2025-01-23,Desktop
EVT081932,LEAD18914,CMP004,LinkedIn,Impression,2025-02-19,Mobile
EVT081933,LEAD42630,CMP006,Google Ads,Impression,2025-11-07,Mobile
EVT081934,LEAD07685,CMP004,Email,Lead,2025-11-29,Mobile
EVT081935,LEAD47289,CMP014,YouTube,Impression,2025-09-14,Mobile
EVT081936,LEAD08152,CMP020,Email,Impression,2025-09-30,Desktop
EVT081937,LEAD30513,CMP017,Google Ads,Impression,2025-04-08,Desktop
EVT081938,LEAD48862,CMP017,Social Media,Impression,2025-02-05,Mobile
EVT081939,LEAD13004,CMP020,Google Ads,Click,2025-10-04,Desktop
EVT081940,LEAD41541,CMP015,YouTube,Lead,2025-11-17,Mobile
EVT081941,LEAD41336,CMP005,Email,Impression,2025-03-17,Mobile
EVT081942,LEAD47783,CMP019,Social Media,Impression,2025-07-22,Mobile
EVT081943,LEAD19362,CMP001,Google Ads,Impression,2025-12-03,Mobile
EVT081944,LEAD12734,CMP020,Google Ads,Impression,2025-10-06,Mobile
EVT081945,LEAD46092,CMP019,Google Ads,Click,2025-12-28,Mobile
EVT081946,LEAD46277,CMP013,Email,Lead,2025-06-18,Mobile
EVT081947,LEAD35382,CMP020,Google Ads,Impression,2025-08-16,Mobile
EVT081948,LEAD16869,CMP003,Social Media,Lead,2025-07-09,Mobile
EVT081949,LEAD47440,CMP011,Google Ads,Impression,2025-06-24,Mobile
EVT081950,LEAD13641,CMP003,Social Media,Click,2025-09-15,Mobile
EVT081951,LEAD39649,CMP012,LinkedIn,Impression,2025-02-05,Desktop
EVT081952,LEAD45733,CMP018,Email,Impression,2025-11-27,Mobile
EVT081953,LEAD01711,CMP019,YouTube,Impression,2025-08-03,Desktop
EVT081954,LEAD32421,CMP009,Email,Impression,2025-03-24,Mobile
EVT081955,LEAD17545,CMP016,Email,Lead,2025-06-02,Mobile
EVT081956,LEAD39186,CMP017,Email,Click,2025-05-21,Mobile
EVT081957,LEAD25958,CMP004,LinkedIn,Impression,2025-04-20,Mobile
EVT081958,LEAD48981,CMP009,Google Ads,Click,2025-05-17,Mobile
EVT081959,LEAD46764,CMP013,Google Ads,Lead,2025-04-14,Desktop
EVT081960,LEAD15822,CMP007,Social Media,Impression,2025-10-15,Desktop
EVT081961,LEAD16615,CMP011,Google Ads,Click,2025-03-06,Desktop
EVT081962,LEAD22759,CMP013,Social Media,Impression,2025-04-26,Tablet
EVT081963,LEAD03187,CMP004,Email,Impression,2025-01-02,Mobile
EVT081964,LEAD39622,CMP009,Social Media,Impression,2025-03-18,Desktop
EVT081965,LEAD28479,CMP020,Google Ads,Qualified Lead,2025-11-23,Desktop
EVT081966,LEAD02563,CMP012,Email,Impression,2025-09-03,Mobile
EVT081967,LEAD18416,CMP008,Social Media,Lead,2025-10-23,Mobile
EVT081968,LEAD32880,CMP006,Email,Impression,2025-08-27,Desktop
EVT081969,LEAD45989,CMP014,Email,Impression,2025-08-26,Desktop
EVT081970,LEAD38676,CMP019,LinkedIn,Click,2025-06-21,Desktop
EVT081971,LEAD25949,CMP003,Google Ads,Customer,2025-05-16,Mobile
EVT081972,LEAD39021,CMP005,Email,Customer,2025-10-08,Mobile
EVT081973,LEAD35918,CMP014,LinkedIn,Click,2025-08-04,Tablet
EVT081974,LEAD46609,CMP010,Social Media,Impression,2025-06-15,Desktop
EVT081975,LEAD09955,CMP012,Google Ads,Lead,2025-04-16,Desktop
EVT081976,LEAD01721,CMP016,Social Media,Impression,2025-11-14,Mobile
EVT081977,LEAD21219,CMP018,Google Ads,Qualified Lead,2025-10-14,Desktop
EVT081978,LEAD14816,CMP012,Social Media,Impression,2025-06-29,Tablet
EVT081979,LEAD11636,CMP018,LinkedIn,Impression,2025-01-08,Desktop
EVT081980,LEAD00522,CMP019,Email,Impression,2025-04-29,Desktop
EVT081981,LEAD11165,CMP016,Social Media,Click,2025-04-21,Tablet
EVT081982,LEAD02424,CMP005,Google Ads,Impression,2025-10-11,Mobile
EVT081983,LEAD05243,CMP014,Email,Impression,2025-07-19,Mobile
EVT081984,LEAD06732,CMP007,Email,Impression,2025-07-02,Mobile
EVT081985,LEAD49787,CMP007,Social Media,Click,2025-03-18,Mobile
EVT081986,LEAD42133,CMP007,Email,Impression,2025-01-30,Mobile
EVT081987,LEAD13313,CMP019,Google Ads,Impression,2025-08-31,Mobile
EVT081988,LEAD32164,CMP005,Google Ads,Click,2025-09-14,Mobile
EVT081989,LEAD29395,CMP020,Google Ads,Click,2025-05-22,Tablet
EVT081990,LEAD33135,CMP005,Google Ads,Click,2025-03-06,Mobile
EVT081991,LEAD06290,CMP018,LinkedIn,Qualified Lead,2025-12-07,Mobile
EVT081992,LEAD14949,CMP005,Email,Click,2025-06-29,Mobile
EVT081993,LEAD36552,CMP007,Social Media,Impression,2025-08-25,Mobile
EVT081994,LEAD06027,CMP012,Social Media,Click,2025-02-26,Desktop
EVT081995,LEAD11077,CMP010,LinkedIn,Click,2025-04-25,Desktop
EVT081996,LEAD36757,CMP020,Social Media,Click,2025-07-28,Mobile
EVT081997,LEAD12907,CMP016,Social Media,Qualified Lead,2025-12-01,Mobile
EVT081998,LEAD43477,CMP001,Email,Impression,2025-09-24,Mobile
EVT081999,LEAD20692,CMP005,Google Ads,Qualified Lead,2025-10-18,Tablet
EVT082000,LEAD12553,CMP007,YouTube,Impression,2025-02-15,Tablet
EVT082001,LEAD25201,CMP002,Social Media,Impression,2025-08-10,Desktop
EVT082002,LEAD30340,CMP001,Social Media,Impression,2025-08-17,Mobile
EVT082003,LEAD44378,CMP009,Email,Impression,2025-04-26,Desktop
EVT082004,LEAD01804,CMP010,Email,Impression,2025-03-06,Mobile
EVT082005,LEAD34003,CMP013,LinkedIn,Click,2025-01-20,Mobile
EVT082006,LEAD13305,CMP003,Google Ads,Impression,2025-12-01,Mobile
EVT082007,LEAD25683,CMP015,Social Media,Impression,2025-01-09,Mobile
EVT082008,LEAD40019,CMP009,Google Ads,Impression,2025-01-29,Desktop
EVT082009,LEAD17146,CMP010,YouTube,Click,2025-04-02,Mobile
EVT082010,LEAD41309,CMP004,Social Media,Impression,2025-11-16,Desktop
EVT082011,LEAD31015,CMP003,Google Ads,Impression,2025-01-16,Mobile
EVT082012,LEAD22716,CMP003,Social Media,Impression,2025-03-24,Mobile
EVT082013,LEAD23970,CMP005,Social Media,Impression,2025-08-26,Mobile
EVT082014,LEAD23355,CMP003,Google Ads,Impression,2025-02-03,Mobile
EVT082015,LEAD33664,CMP006,Social Media,Qualified Lead,2025-09-24,Tablet
EVT082016,LEAD48712,CMP012,Google Ads,Impression,2025-07-25,Desktop
EVT082017,LEAD48006,CMP001,Social Media,Impression,2025-01-17,Mobile
EVT082018,LEAD42912,CMP012,Email,Impression,2025-02-07,Mobile
EVT082019,LEAD07452,CMP014,YouTube,Impression,2025-01-09,Mobile
EVT082020,LEAD00331,CMP008,Email,Impression,2025-02-08,Mobile
EVT082021,LEAD28124,CMP013,Email,Qualified Lead,2025-01-02,Mobile
EVT082022,LEAD03552,CMP005,Google Ads,Impression,2025-09-30,Desktop
EVT082023,LEAD14377,CMP003,LinkedIn,Impression,2025-11-12,Mobile
EVT082024,LEAD27720,CMP010,YouTube,Lead,2025-05-10,Tablet
EVT082025,LEAD47060,CMP020,YouTube,Impression,2025-03-02,Mobile
EVT082026,LEAD46680,CMP009,Social Media,Qualified Lead,2025-04-13,Desktop
EVT082027,LEAD31476,CMP020,Social Media,Impression,2025-01-16,Desktop
EVT082028,LEAD17307,CMP015,Google Ads,Click,2025-09-10,Desktop
EVT082029,LEAD17903,CMP009,YouTube,Qualified Lead,2025-11-30,Mobile
EVT082030,LEAD21813,CMP014,LinkedIn,Lead,2025-09-26,Tablet
EVT082031,LEAD19835,CMP007,Email,Click,2025-09-19,Mobile
EVT082032,LEAD05114,CMP019,Google Ads,Impression,2025-01-16,Desktop
EVT082033,LEAD36107,CMP018,Social Media,Click,2025-06-16,Desktop
EVT082034,LEAD26863,CMP012,Social Media,Impression,2025-10-28,Mobile
EVT082035,LEAD47703,CMP009,Social Media,Impression,2025-08-31,Mobile
EVT082036,LEAD14998,CMP014,Google Ads,Lead,2025-12-15,Desktop
EVT082037,LEAD15472,CMP012,Social Media,Click,2025-02-11,Mobile
EVT082038,LEAD40866,CMP001,LinkedIn,Impression,2025-11-23,Mobile
EVT082039,LEAD06462,CMP018,Social Media,Lead,2025-05-23,Desktop
EVT082040,LEAD41007,CMP001,Google Ads,Impression,2025-10-27,Mobile
EVT082041,LEAD13605,CMP020,Social Media,Lead,2025-10-16,Mobile
EVT082042,LEAD21719,CMP004,Google Ads,Impression,2025-03-06,Mobile
EVT082043,LEAD24637,CMP020,Social Media,Lead,2025-01-07,Desktop
EVT082044,LEAD28070,CMP020,Email,Click,2025-05-06,Mobile
EVT082045,LEAD39910,CMP010,Google Ads,Click,2025-09-24,Mobile
EVT082046,LEAD43392,CMP012,Google Ads,Click,2025-11-16,Mobile
EVT082047,LEAD19872,CMP007,Social Media,Lead,2025-03-31,Mobile
EVT082048,LEAD30533,CMP001,Email,Impression,2025-02-25,Mobile
EVT082049,LEAD12222,CMP017,Email,Click,2025-02-07,Mobile
EVT082050,LEAD32638,CMP020,Google Ads,Impression,2025-05-01,Mobile
EVT082051,LEAD14233,CMP016,YouTube,Customer,2025-11-29,Mobile
EVT082052,LEAD18209,CMP005,Email,Click,2025-08-03,Mobile
EVT082053,LEAD49908,CMP015,Social Media,Impression,2025-03-22,Mobile
EVT082054,LEAD25152,CMP010,Email,Impression,2025-08-08,Mobile
EVT082055,LEAD48528,CMP001,YouTube,Impression,2025-03-10,Mobile
EVT082056,LEAD02225,CMP008,YouTube,Click,2025-03-14,Mobile
EVT082057,LEAD12381,CMP006,Google Ads,Impression,2025-06-18,Mobile
EVT082058,LEAD32379,CMP020,YouTube,Customer,2025-04-15,Desktop
EVT082059,LEAD26127,CMP012,YouTube,Impression,2025-11-16,Desktop
EVT082060,LEAD06420,CMP011,LinkedIn,Click,2025-07-25,Tablet
EVT082061,LEAD00534,CMP010,Social Media,Impression,2025-09-30,Mobile
EVT082062,LEAD14519,CMP017,Social Media,Impression,2025-07-19,Desktop
EVT082063,LEAD00864,CMP020,Social Media,Impression,2025-05-24,Mobile
EVT082064,LEAD46729,CMP006,Google Ads,Impression,2025-01-26,Mobile
EVT082065,LEAD25631,CMP004,Social Media,Impression,2025-02-03,Mobile
EVT082066,LEAD03027,CMP010,Email,Lead,2025-08-08,Tablet
EVT082067,LEAD26976,CMP015,Social Media,Impression,2025-07-29,Tablet
EVT082068,LEAD22346,CMP017,Social Media,Impression,2025-04-13,Mobile
EVT082069,LEAD11476,CMP020,Social Media,Impression,2025-01-03,Mobile
EVT082070,LEAD30435,CMP012,Email,Impression,2025-04-26,Mobile
EVT082071,LEAD17593,CMP006,Google Ads,Click,2025-01-21,Mobile
EVT082072,LEAD45983,CMP007,Social Media,Impression,2025-05-21,Mobile
EVT082073,LEAD11435,CMP010,Social Media,Impression,2025-09-21,Tablet
EVT082074,LEAD17482,CMP007,Social Media,Impression,2025-11-01,Mobile
EVT082075,LEAD49405,CMP005,YouTube,Impression,2025-10-04,Desktop
EVT082076,LEAD43913,CMP003,Email,Impression,2025-06-06,Desktop
EVT082077,LEAD00434,CMP015,LinkedIn,Impression,2025-02-19,Desktop
