Customer_ID,First_Touch,Second_Touch,Third_Touch,Last_Touch,Converted,Revenue
CUST018080,LinkedIn,LinkedIn,Google Ads,Email,1,4490
CUST018081,Google Ads,Email,Social Media,Google Ads,0,0
CUST018082,Social Media,Social Media,YouTube,Google Ads,1,8051
CUST018083,Social Media,Social Media,LinkedIn,YouTube,1,966
CUST018084,YouTube,YouTube,Social Media,Email,1,4292
CUST018085,Email,YouTube,Email,Google Ads,1,9643
CUST018086,LinkedIn,Google Ads,YouTube,Google Ads,0,0
CUST018087,Email,LinkedIn,YouTube,Google Ads,1,3188
CUST018088,Google Ads,Social Media,Social Media,YouTube,0,0
CUST018089,LinkedIn,Social Media,LinkedIn,Google Ads,1,2119
CUST018090,Google Ads,Email,Social Media,YouTube,1,5175
CUST018091,Google Ads,Social Media,LinkedIn,LinkedIn,0,0
CUST018092,Google Ads,Social Media,YouTube,LinkedIn,1,2936
CUST018093,LinkedIn,Google Ads,Social Media,LinkedIn,1,2444
CUST018094,LinkedIn,Email,Google Ads,LinkedIn,0,0
CUST018095,YouTube,Social Media,Social Media,Social Media,0,0
CUST018096,Social Media,Social Media,Social Media,Social Media,1,2415
CUST018097,Email,LinkedIn,Google Ads,LinkedIn,1,3008
CUST018098,Email,Social Media,Google Ads,LinkedIn,0,0
CUST018099,Google Ads,Google Ads,Email,Email,0,0
CUST018100,LinkedIn,Social Media,Google Ads,Google Ads,0,0
CUST018101,LinkedIn,Social Media,LinkedIn,Email,1,6134
CUST018102,Google Ads,YouTube,Email,Email,0,0
CUST018103,Social Media,Social Media,LinkedIn,Email,0,0
CUST018104,Email,Email,Email,Email,0,0
CUST018105,YouTube,YouTube,Email,Email,0,0
CUST018106,Social Media,Email,LinkedIn,Email,1,5521
CUST018107,LinkedIn,Email,YouTube,LinkedIn,0,0
CUST018108,Google Ads,Google Ads,YouTube,Email,1,2172
CUST018109,Email,Social Media,Social Media,Social Media,0,0
CUST018110,Google Ads,Email,YouTube,Google Ads,1,2231
CUST018111,LinkedIn,Social Media,Social Media,Social Media,1,4088
CUST018112,Google Ads,Social Media,YouTube,YouTube,0,0
CUST018113,Email,Google Ads,Social Media,Social Media,1,5737
CUST018114,Google Ads,Google Ads,Social Media,YouTube,1,3587
CUST018115,Email,Email,Google Ads,LinkedIn,0,0
CUST018116,Google Ads,Email,Social Media,YouTube,1,5381
CUST018117,Google Ads,YouTube,LinkedIn,Email,1,5582
CUST018118,Email,Social Media,LinkedIn,Email,0,0
CUST018119,Google Ads,Social Media,Social Media,Email,0,0
CUST018120,Social Media,Google Ads,LinkedIn,YouTube,0,0
CUST018121,YouTube,Google Ads,YouTube,YouTube,0,0
CUST018122,Social Media,Email,LinkedIn,YouTube,1,2715
CUST018123,YouTube,YouTube,Google Ads,Google Ads,0,0
CUST018124,Social Media,YouTube,LinkedIn,Google Ads,0,0
CUST018125,YouTube,Google Ads,YouTube,Google Ads,0,0
CUST018126,Google Ads,Google Ads,YouTube,Email,0,0
CUST018127,Email,YouTube,Social Media,LinkedIn,1,7693
CUST018128,Email,YouTube,Email,Social Media,1,8722
CUST018129,LinkedIn,Email,YouTube,Google Ads,1,6698
CUST018130,YouTube,YouTube,Social Media,Social Media,0,0
CUST018131,LinkedIn,Social Media,Social Media,Google Ads,0,0
CUST018132,LinkedIn,YouTube,LinkedIn,YouTube,0,0
CUST018133,YouTube,LinkedIn,LinkedIn,YouTube,0,0
CUST018134,Email,YouTube,Social Media,Email,0,0
CUST018135,YouTube,Google Ads,Google Ads,Email,1,4203
CUST018136,Google Ads,Google Ads,Social Media,Social Media,0,0
CUST018137,LinkedIn,LinkedIn,LinkedIn,Email,1,7366
CUST018138,LinkedIn,Social Media,YouTube,LinkedIn,1,641
CUST018139,YouTube,YouTube,Google Ads,LinkedIn,0,0
CUST018140,LinkedIn,YouTube,Email,LinkedIn,1,715
CUST018141,Email,LinkedIn,YouTube,Email,1,8767
CUST018142,LinkedIn,Email,LinkedIn,Google Ads,0,0
CUST018143,YouTube,Email,YouTube,Social Media,0,0
CUST018144,Email,Social Media,YouTube,Social Media,0,0
CUST018145,Email,YouTube,LinkedIn,Social Media,0,0
CUST018146,LinkedIn,YouTube,YouTube,Google Ads,0,0
CUST018147,YouTube,YouTube,Social Media,Email,0,0
CUST018148,LinkedIn,Google Ads,Google Ads,Google Ads,0,0
CUST018149,Google Ads,Email,LinkedIn,YouTube,1,1485
CUST018150,Google Ads,LinkedIn,Google Ads,Google Ads,0,0
CUST018151,Email,Google Ads,Social Media,Email,0,0
CUST018152,LinkedIn,Google Ads,LinkedIn,Google Ads,0,0
CUST018153,Google Ads,Email,Social Media,Email,0,0
CUST018154,Social Media,YouTube,Email,Google Ads,0,0
CUST018155,Google Ads,Social Media,Email,Google Ads,0,0
CUST018156,LinkedIn,LinkedIn,Email,Social Media,0,0
CUST018157,LinkedIn,Email,Google Ads,Social Media,0,0
CUST018158,Google Ads,Social Media,Email,Social Media,1,4783
CUST018159,LinkedIn,Email,Email,Email,1,3471
CUST018160,LinkedIn,Email,Social Media,LinkedIn,0,0
CUST018161,Social Media,Email,YouTube,LinkedIn,1,9157
CUST018162,Email,Email,YouTube,LinkedIn,1,4429
CUST018163,LinkedIn,YouTube,Email,LinkedIn,0,0
CUST018164,YouTube,Google Ads,YouTube,Email,1,9648
CUST018165,Email,Email,Email,Social Media,1,7286
CUST018166,Email,Social Media,Email,Social Media,0,0
CUST018167,YouTube,Social Media,Google Ads,Social Media,0,0
CUST018168,Google Ads,Social Media,LinkedIn,Email,0,0
CUST018169,Social Media,Google Ads,YouTube,Google Ads,0,0
CUST018170,LinkedIn,Google Ads,Email,YouTube,1,6491
CUST018171,Google Ads,Social Media,YouTube,Email,0,0
CUST018172,YouTube,YouTube,Google Ads,Google Ads,0,0
CUST018173,Social Media,Google Ads,Google Ads,Social Media,0,0
CUST018174,Social Media,Google Ads,Email,Social Media,0,0
CUST018175,Social Media,YouTube,YouTube,LinkedIn,0,0
CUST018176,YouTube,Email,YouTube,LinkedIn,0,0
CUST018177,Google Ads,Google Ads,YouTube,Google Ads,1,9728
CUST018178,LinkedIn,Social Media,Google Ads,YouTube,1,6320
CUST018179,Social Media,Social Media,Social Media,Google Ads,1,7133
CUST018180,Social Media,YouTube,Social Media,Google Ads,1,528
CUST018181,Google Ads,Social Media,YouTube,YouTube,1,8364
CUST018182,Social Media,LinkedIn,YouTube,Google Ads,0,0
CUST018183,Social Media,Social Media,LinkedIn,Google Ads,0,0
CUST018184,YouTube,YouTube,Email,Email,0,0
CUST018185,Email,YouTube,Google Ads,YouTube,1,9524
CUST018186,Google Ads,YouTube,LinkedIn,Social Media,1,4845
CUST018187,Google Ads,LinkedIn,YouTube,LinkedIn,1,4319
CUST018188,Google Ads,Google Ads,Social Media,Social Media,0,0
CUST018189,YouTube,Email,Social Media,Social Media,0,0
CUST018190,YouTube,Social Media,LinkedIn,LinkedIn,0,0
CUST018191,LinkedIn,Google Ads,Social Media,LinkedIn,0,0
CUST018192,YouTube,YouTube,Social Media,Google Ads,1,1793
CUST018193,Google Ads,Google Ads,Email,YouTube,0,0
CUST018194,LinkedIn,Google Ads,YouTube,LinkedIn,0,0
CUST018195,Email,LinkedIn,LinkedIn,YouTube,1,6323
CUST018196,Social Media,YouTube,Google Ads,Google Ads,0,0
CUST018197,Social Media,YouTube,Google Ads,Social Media,1,6867
CUST018198,LinkedIn,Social Media,YouTube,LinkedIn,0,0
CUST018199,Email,Social Media,Google Ads,LinkedIn,0,0
CUST018200,Social Media,Social Media,Social Media,Google Ads,0,0
CUST018201,LinkedIn,Social Media,Email,YouTube,0,0
CUST018202,YouTube,Google Ads,LinkedIn,YouTube,0,0
CUST018203,Google Ads,Google Ads,LinkedIn,Email,0,0
CUST018204,Email,Social Media,Social Media,Social Media,1,7709
CUST018205,Social Media,Social Media,YouTube,Email,0,0
CUST018206,Google Ads,Social Media,Email,YouTube,0,0
CUST018207,LinkedIn,Email,Google Ads,Email,1,4986
CUST018208,Social Media,Social Media,LinkedIn,YouTube,1,2935
CUST018209,Google Ads,Email,LinkedIn,LinkedIn,0,0
CUST018210,YouTube,Social Media,YouTube,Google Ads,1,7222
CUST018211,Email,YouTube,Email,Email,0,0
CUST018212,LinkedIn,LinkedIn,Google Ads,LinkedIn,0,0
CUST018213,Social Media,Google Ads,LinkedIn,LinkedIn,1,8889
CUST018214,YouTube,YouTube,LinkedIn,Google Ads,1,8180
CUST018215,Email,LinkedIn,Google Ads,Google Ads,1,1298
CUST018216,Email,Email,Email,LinkedIn,0,0
CUST018217,YouTube,Google Ads,Email,LinkedIn,0,0
CUST018218,Social Media,Email,Email,Email,1,4882
CUST018219,Email,Email,LinkedIn,Email,1,3433
CUST018220,LinkedIn,Google Ads,Social Media,Social Media,1,5889
CUST018221,Google Ads,LinkedIn,LinkedIn,Social Media,0,0
CUST018222,LinkedIn,Google Ads,YouTube,LinkedIn,0,0
CUST018223,Email,Social Media,YouTube,Social Media,1,8992
CUST018224,Google Ads,Email,LinkedIn,LinkedIn,1,6546
CUST018225,YouTube,Social Media,LinkedIn,Google Ads,1,9253
CUST018226,Google Ads,Google Ads,Google Ads,Google Ads,0,0
CUST018227,Google Ads,Google Ads,Email,Email,1,7854
CUST018228,Google Ads,LinkedIn,Google Ads,YouTube,0,0
CUST018229,Email,Email,YouTube,LinkedIn,0,0
CUST018230,Social Media,YouTube,YouTube,Email,1,2454
CUST018231,Email,Google Ads,Social Media,Social Media,0,0
CUST018232,Social Media,YouTube,Email,LinkedIn,0,0
CUST018233,YouTube,Email,Email,Email,1,4105
CUST018234,YouTube,Social Media,YouTube,Social Media,0,0
CUST018235,YouTube,Email,Google Ads,LinkedIn,1,1313
CUST018236,YouTube,LinkedIn,LinkedIn,Email,0,0
CUST018237,YouTube,YouTube,Email,YouTube,0,0
CUST018238,LinkedIn,YouTube,LinkedIn,Email,0,0
CUST018239,Email,Social Media,YouTube,LinkedIn,0,0
CUST018240,Social Media,Social Media,Social Media,Social Media,1,1719
CUST018241,YouTube,Google Ads,YouTube,LinkedIn,1,2879
CUST018242,LinkedIn,Email,LinkedIn,LinkedIn,0,0
CUST018243,LinkedIn,LinkedIn,YouTube,Email,0,0
CUST018244,LinkedIn,Google Ads,Email,LinkedIn,0,0
CUST018245,Email,Email,LinkedIn,Google Ads,0,0
CUST018246,YouTube,Social Media,LinkedIn,YouTube,1,7135
CUST018247,LinkedIn,LinkedIn,Social Media,Social Media,0,0
CUST018248,LinkedIn,Social Media,Email,YouTube,1,3032
CUST018249,YouTube,Social Media,Google Ads,Email,1,1621
CUST018250,Email,YouTube,Social Media,Email,1,7054
CUST018251,LinkedIn,Email,Email,Google Ads,1,9064
CUST018252,Social Media,Google Ads,Google Ads,Email,0,0
CUST018253,Google Ads,YouTube,LinkedIn,Email,0,0
CUST018254,Google Ads,Email,Social Media,Email,1,5333
CUST018255,Google Ads,Email,LinkedIn,YouTube,0,0
CUST018256,Email,Email,LinkedIn,Google Ads,0,0
CUST018257,LinkedIn,LinkedIn,LinkedIn,LinkedIn,0,0
CUST018258,Google Ads,YouTube,Email,Social Media,0,0
CUST018259,Google Ads,Google Ads,Google Ads,Google Ads,0,0
CUST018260,YouTube,YouTube,Email,YouTube,0,0
CUST018261,LinkedIn,Social Media,LinkedIn,LinkedIn,0,0
CUST018262,LinkedIn,Email,Social Media,LinkedIn,0,0
CUST018263,YouTube,Social Media,LinkedIn,Social Media,1,1617
CUST018264,LinkedIn,YouTube,Google Ads,LinkedIn,0,0
CUST018265,Social Media,Google Ads,Email,Google Ads,1,6852
CUST018266,Email,Social Media,Google Ads,LinkedIn,1,7679
CUST018267,YouTube,Social Media,Email,YouTube,0,0
CUST018268,Google Ads,LinkedIn,Google Ads,LinkedIn,1,5850
CUST018269,LinkedIn,YouTube,Google Ads,YouTube,1,2942
CUST018270,Social Media,Social Media,Email,LinkedIn,1,7875
CUST018271,Social Media,YouTube,Email,Social Media,0,0
CUST018272,Email,Google Ads,Email,Google Ads,0,0
CUST018273,Social Media,Social Media,YouTube,YouTube,0,0
CUST018274,LinkedIn,Google Ads,Google Ads,LinkedIn,0,0
CUST018275,LinkedIn,Social Media,YouTube,Email,0,0
CUST018276,Social Media,Email,YouTube,Email,0,0
CUST018277,LinkedIn,LinkedIn,LinkedIn,Google Ads,1,3039
CUST018278,LinkedIn,LinkedIn,YouTube,YouTube,1,2481
CUST018279,Google Ads,LinkedIn,YouTube,Social Media,0,0
CUST018280,YouTube,Google Ads,Email,Social Media,0,0
CUST018281,LinkedIn,YouTube,Email,Google Ads,0,0
CUST018282,LinkedIn,LinkedIn,Social Media,Social Media,0,0
CUST018283,Email,Social Media,Google Ads,LinkedIn,0,0
CUST018284,YouTube,Social Media,YouTube,Google Ads,1,2284
CUST018285,YouTube,Email,YouTube,YouTube,0,0
CUST018286,YouTube,Google Ads,Google Ads,Social Media,1,3909
CUST018287,Social Media,Social Media,Email,LinkedIn,0,0
CUST018288,Google Ads,Social Media,Email,Social Media,0,0
CUST018289,Google Ads,Email,Google Ads,Google Ads,0,0
CUST018290,Email,Email,Google Ads,Google Ads,0,0
CUST018291,YouTube,YouTube,Email,Social Media,0,0
CUST018292,YouTube,YouTube,Google Ads,Google Ads,1,9889
CUST018293,LinkedIn,YouTube,Email,Email,0,0
CUST018294,Social Media,Social Media,Google Ads,Google Ads,0,0
CUST018295,Social Media,Email,Email,YouTube,0,0
CUST018296,Email,Google Ads,Social Media,Social Media,0,0
CUST018297,Google Ads,YouTube,Email,Email,0,0
CUST018298,YouTube,LinkedIn,Email,Social Media,1,4368
CUST018299,Email,Social Media,YouTube,Google Ads,0,0
CUST018300,Social Media,Google Ads,Email,Email,0,0
CUST018301,Social Media,Social Media,Google Ads,Social Media,0,0
CUST018302,Social Media,YouTube,LinkedIn,Google Ads,0,0
CUST018303,YouTube,Social Media,Google Ads,Google Ads,1,6979
CUST018304,YouTube,YouTube,YouTube,Social Media,0,0
CUST018305,YouTube,Social Media,Google Ads,Social Media,0,0
CUST018306,LinkedIn,YouTube,Social Media,Social Media,1,4213
CUST018307,Google Ads,Email,LinkedIn,Email,0,0
CUST018308,Social Media,Email,LinkedIn,Email,0,0
CUST018309,Social Media,Email,YouTube,YouTube,0,0
CUST018310,LinkedIn,Email,LinkedIn,Email,1,1336
CUST018311,Social Media,Email,Email,Google Ads,0,0
CUST018312,Social Media,LinkedIn,YouTube,Email,0,0
CUST018313,YouTube,Social Media,Social Media,Social Media,1,6190
CUST018314,YouTube,Email,LinkedIn,Social Media,1,5629
CUST018315,Google Ads,LinkedIn,LinkedIn,Email,1,7186
CUST018316,Social Media,LinkedIn,YouTube,Google Ads,0,0
CUST018317,Email,Social Media,LinkedIn,YouTube,0,0
CUST018318,Social Media,Social Media,LinkedIn,Social Media,1,1209
CUST018319,Social Media,YouTube,Social Media,LinkedIn,1,9428
CUST018320,Google Ads,YouTube,Social Media,YouTube,0,0
CUST018321,Email,Email,YouTube,LinkedIn,1,7943
CUST018322,Social Media,Google Ads,LinkedIn,LinkedIn,0,0
CUST018323,Email,YouTube,Google Ads,LinkedIn,0,0
CUST018324,YouTube,Google Ads,YouTube,Social Media,0,0
CUST018325,YouTube,YouTube,Social Media,Social Media,1,9709
CUST018326,Email,LinkedIn,Google Ads,LinkedIn,1,7399
CUST018327,Social Media,LinkedIn,LinkedIn,LinkedIn,0,0
CUST018328,Email,LinkedIn,YouTube,YouTube,1,4494
CUST018329,Email,Google Ads,YouTube,Social Media,0,0
CUST018330,YouTube,Email,Social Media,LinkedIn,1,3202
CUST018331,Email,YouTube,Email,Google Ads,1,1630
CUST018332,LinkedIn,YouTube,Email,Social Media,1,2836
CUST018333,LinkedIn,Google Ads,Email,Social Media,0,0
CUST018334,YouTube,LinkedIn,YouTube,Google Ads,0,0
CUST018335,Social Media,Email,Social Media,LinkedIn,0,0
CUST018336,Social Media,YouTube,Social Media,Email,0,0
CUST018337,YouTube,Email,Email,Social Media,0,0
CUST018338,Social Media,Email,Google Ads,LinkedIn,1,4679
CUST018339,Google Ads,Social Media,Email,Google Ads,0,0
CUST018340,LinkedIn,Email,YouTube,Google Ads,1,6542
CUST018341,Google Ads,Social Media,Google Ads,Social Media,0,0
CUST018342,Google Ads,Google Ads,Social Media,Google Ads,0,0
CUST018343,Google Ads,LinkedIn,LinkedIn,Google Ads,1,8280
CUST018344,YouTube,Social Media,Google Ads,LinkedIn,0,0
CUST018345,Google Ads,Email,Social Media,Google Ads,0,0
CUST018346,Email,LinkedIn,Google Ads,Email,0,0
CUST018347,Social Media,Email,Email,LinkedIn,0,0
CUST018348,YouTube,Email,Google Ads,LinkedIn,1,3867
CUST018349,Email,Social Media,Google Ads,Social Media,0,0
CUST018350,Email,Google Ads,Google Ads,LinkedIn,1,2848
CUST018351,LinkedIn,Email,YouTube,Social Media,0,0
CUST018352,LinkedIn,Social Media,YouTube,Google Ads,0,0
CUST018353,Email,Email,Email,YouTube,0,0
CUST018354,LinkedIn,LinkedIn,LinkedIn,Email,0,0
CUST018355,Social Media,Google Ads,YouTube,Email,0,0
CUST018356,Social Media,Email,LinkedIn,Google Ads,0,0
CUST018357,LinkedIn,Google Ads,YouTube,YouTube,1,5283
CUST018358,Google Ads,Google Ads,Social Media,LinkedIn,0,0
CUST018359,Email,LinkedIn,Social Media,YouTube,0,0
CUST018360,Social Media,LinkedIn,Google Ads,LinkedIn,1,9183
CUST018361,LinkedIn,YouTube,LinkedIn,LinkedIn,0,0
CUST018362,LinkedIn,Google Ads,Google Ads,LinkedIn,0,0
CUST018363,Social Media,Email,Google Ads,YouTube,0,0
CUST018364,Social Media,LinkedIn,YouTube,Google Ads,1,8616
CUST018365,Google Ads,Email,YouTube,LinkedIn,0,0
CUST018366,LinkedIn,Google Ads,Google Ads,Google Ads,0,0
CUST018367,LinkedIn,LinkedIn,YouTube,LinkedIn,0,0
CUST018368,YouTube,YouTube,Social Media,Google Ads,0,0
CUST018369,Google Ads,Google Ads,Social Media,Google Ads,0,0
CUST018370,Social Media,Email,LinkedIn,Google Ads,1,9890
CUST018371,Social Media,YouTube,Social Media,Social Media,1,9091
CUST018372,Email,Google Ads,Google Ads,YouTube,0,0
CUST018373,Social Media,LinkedIn,Email,LinkedIn,0,0
CUST018374,LinkedIn,Google Ads,YouTube,LinkedIn,0,0
CUST018375,Social Media,Social Media,Google Ads,Social Media,0,0
CUST018376,LinkedIn,Email,YouTube,Google Ads,1,7737
CUST018377,LinkedIn,LinkedIn,LinkedIn,Google Ads,0,0
CUST018378,Google Ads,LinkedIn,Google Ads,LinkedIn,1,1991
CUST018379,Social Media,Social Media,Google Ads,Email,0,0
CUST018380,Google Ads,YouTube,Google Ads,LinkedIn,1,807
CUST018381,LinkedIn,LinkedIn,LinkedIn,LinkedIn,0,0
CUST018382,Social Media,YouTube,Google Ads,Social Media,0,0
CUST018383,Social Media,YouTube,YouTube,Google Ads,0,0
CUST018384,Google Ads,YouTube,Email,YouTube,1,8948
CUST018385,Google Ads,Google Ads,Google Ads,LinkedIn,0,0
CUST018386,LinkedIn,Social Media,LinkedIn,LinkedIn,0,0
CUST018387,LinkedIn,Email,LinkedIn,YouTube,0,0
CUST018388,Social Media,Social Media,Google Ads,Social Media,0,0
CUST018389,Social Media,LinkedIn,LinkedIn,Email,0,0
CUST018390,YouTube,Social Media,Social Media,Social Media,1,1850
CUST018391,YouTube,Email,LinkedIn,LinkedIn,1,9079
CUST018392,Email,Google Ads,Email,Social Media,0,0
CUST018393,LinkedIn,LinkedIn,Social Media,YouTube,0,0
CUST018394,Email,Google Ads,YouTube,Social Media,1,3029
CUST018395,Email,LinkedIn,Social Media,LinkedIn,0,0
CUST018396,Google Ads,Email,Email,YouTube,0,0
CUST018397,Google Ads,Google Ads,Social Media,YouTube,0,0
CUST018398,YouTube,Email,Google Ads,LinkedIn,1,9833
CUST018399,Email,Email,LinkedIn,LinkedIn,1,6649
CUST018400,YouTube,Social Media,Google Ads,LinkedIn,0,0
CUST018401,LinkedIn,LinkedIn,Google Ads,Email,0,0
CUST018402,Social Media,YouTube,Google Ads,LinkedIn,1,8217
CUST018403,Google Ads,YouTube,Social Media,Social Media,0,0
CUST018404,LinkedIn,Google Ads,YouTube,Google Ads,0,0
CUST018405,LinkedIn,Email,LinkedIn,Email,1,8479
CUST018406,Google Ads,Social Media,Social Media,Email,0,0
CUST018407,Google Ads,LinkedIn,Google Ads,Google Ads,0,0
CUST018408,Email,Google Ads,Email,Social Media,0,0
CUST018409,YouTube,Email,Email,Email,0,0
CUST018410,LinkedIn,YouTube,Google Ads,Email,0,0
CUST018411,Email,YouTube,YouTube,LinkedIn,0,0
CUST018412,Email,LinkedIn,LinkedIn,YouTube,1,2368
CUST018413,LinkedIn,LinkedIn,Social Media,Email,1,5332
CUST018414,LinkedIn,LinkedIn,YouTube,Social Media,1,5104
CUST018415,Social Media,Google Ads,Email,YouTube,1,1705
CUST018416,YouTube,LinkedIn,Google Ads,Google Ads,1,8572
CUST018417,LinkedIn,Google Ads,Social Media,Email,1,4261
CUST018418,Google Ads,Social Media,YouTube,Social Media,0,0
CUST018419,Social Media,Email,YouTube,Google Ads,0,0
CUST018420,YouTube,YouTube,YouTube,LinkedIn,1,3508
CUST018421,Google Ads,Google Ads,Social Media,LinkedIn,1,7403
CUST018422,Google Ads,Email,LinkedIn,YouTube,0,0
CUST018423,YouTube,LinkedIn,Social Media,Google Ads,0,0
CUST018424,Social Media,YouTube,Google Ads,YouTube,0,0
CUST018425,Google Ads,Google Ads,Social Media,Google Ads,0,0
CUST018426,Email,LinkedIn,YouTube,Google Ads,0,0
CUST018427,YouTube,Email,LinkedIn,LinkedIn,1,4934
CUST018428,YouTube,Social Media,LinkedIn,YouTube,1,1205
CUST018429,LinkedIn,Email,Google Ads,LinkedIn,0,0
CUST018430,Social Media,Google Ads,Google Ads,Google Ads,0,0
CUST018431,Email,Social Media,Email,LinkedIn,1,5051
CUST018432,Email,Social Media,Email,YouTube,1,1640
CUST018433,LinkedIn,LinkedIn,Email,YouTube,0,0
CUST018434,Google Ads,Email,Social Media,Social Media,0,0
CUST018435,Google Ads,Google Ads,LinkedIn,LinkedIn,1,4138
CUST018436,Email,Social Media,Google Ads,Social Media,1,8541
CUST018437,Social Media,LinkedIn,Email,Google Ads,0,0
CUST018438,Google Ads,Social Media,Google Ads,LinkedIn,1,3326
CUST018439,YouTube,Email,Email,Email,1,3003
CUST018440,LinkedIn,YouTube,Social Media,Social Media,0,0
CUST018441,Social Media,Google Ads,Social Media,YouTube,1,2076
CUST018442,Google Ads,YouTube,YouTube,Social Media,0,0
CUST018443,Email,Email,Google Ads,LinkedIn,1,9729
CUST018444,LinkedIn,YouTube,YouTube,Social Media,1,6363
CUST018445,Google Ads,Email,Social Media,YouTube,0,0
CUST018446,Email,Email,Social Media,Social Media,0,0
CUST018447,Google Ads,LinkedIn,Google Ads,Social Media,0,0
CUST018448,LinkedIn,YouTube,YouTube,Email,0,0
CUST018449,YouTube,Social Media,YouTube,Google Ads,1,573
CUST018450,YouTube,Email,YouTube,YouTube,1,1261
CUST018451,Email,YouTube,Google Ads,Google Ads,1,2594
CUST018452,YouTube,Social Media,Google Ads,Email,1,4281
CUST018453,LinkedIn,Google Ads,Google Ads,LinkedIn,0,0
CUST018454,Email,Social Media,LinkedIn,LinkedIn,1,4341
CUST018455,Google Ads,YouTube,Social Media,Email,1,5356
CUST018456,Social Media,YouTube,LinkedIn,LinkedIn,0,0
CUST018457,Google Ads,Social Media,LinkedIn,LinkedIn,1,3489
CUST018458,LinkedIn,Social Media,Social Media,Social Media,0,0
CUST018459,Email,Email,Email,Social Media,0,0
CUST018460,Google Ads,YouTube,Email,Social Media,0,0
CUST018461,Email,Email,Email,Email,1,1720
CUST018462,YouTube,Email,Google Ads,LinkedIn,1,2111
CUST018463,Social Media,Google Ads,Google Ads,Google Ads,0,0
CUST018464,LinkedIn,YouTube,YouTube,YouTube,1,3298
CUST018465,Google Ads,Email,YouTube,LinkedIn,0,0
CUST018466,Social Media,Google Ads,LinkedIn,Email,0,0
CUST018467,LinkedIn,Email,YouTube,Social Media,0,0
CUST018468,LinkedIn,Email,Google Ads,YouTube,0,0
CUST018469,YouTube,YouTube,LinkedIn,YouTube,1,9481
CUST018470,Email,Social Media,YouTube,YouTube,0,0
CUST018471,Email,Social Media,YouTube,Google Ads,0,0
CUST018472,Social Media,YouTube,Email,Social Media,0,0
CUST018473,YouTube,Social Media,Google Ads,Social Media,0,0
CUST018474,LinkedIn,LinkedIn,LinkedIn,Social Media,1,8291
CUST018475,YouTube,Social Media,Social Media,Social Media,0,0
CUST018476,YouTube,Email,YouTube,LinkedIn,0,0
CUST018477,Social Media,Email,Google Ads,YouTube,0,0
CUST018478,Email,Google Ads,LinkedIn,YouTube,0,0
CUST018479,YouTube,YouTube,Google Ads,YouTube,1,3643
CUST018480,YouTube,Google Ads,Google Ads,Email,0,0
CUST018481,YouTube,Email,LinkedIn,Social Media,0,0
CUST018482,Google Ads,Email,Email,LinkedIn,0,0
CUST018483,YouTube,Google Ads,Email,LinkedIn,0,0
CUST018484,YouTube,LinkedIn,YouTube,Email,0,0
CUST018485,LinkedIn,Social Media,Email,Email,0,0
CUST018486,Google Ads,LinkedIn,YouTube,YouTube,0,0
CUST018487,YouTube,LinkedIn,YouTube,YouTube,0,0
CUST018488,YouTube,LinkedIn,LinkedIn,YouTube,0,0
CUST018489,Social Media,LinkedIn,Google Ads,YouTube,0,0
CUST018490,Social Media,Social Media,Social Media,YouTube,0,0
CUST018491,Google Ads,YouTube,Social Media,Social Media,1,5158
CUST018492,LinkedIn,Google Ads,Email,LinkedIn,1,500
CUST018493,Google Ads,LinkedIn,LinkedIn,Social Media,1,1374
CUST018494,Google Ads,LinkedIn,Social Media,LinkedIn,0,0
CUST018495,Social Media,Google Ads,Google Ads,Google Ads,0,0
CUST018496,Social Media,Google Ads,YouTube,Google Ads,0,0
CUST018497,LinkedIn,YouTube,YouTube,Google Ads,0,0
CUST018498,YouTube,Email,LinkedIn,LinkedIn,1,3223
CUST018499,LinkedIn,YouTube,Email,Email,1,2835
CUST018500,YouTube,Email,Google Ads,Social Media,0,0
CUST018501,Email,Social Media,Email,Email,1,4842
CUST018502,Social Media,YouTube,Email,LinkedIn,0,0
CUST018503,Email,Social Media,LinkedIn,YouTube,1,7812
CUST018504,Email,Google Ads,YouTube,Email,1,1319
CUST018505,Social Media,YouTube,Email,LinkedIn,0,0
CUST018506,Email,Google Ads,Email,Google Ads,1,5405
CUST018507,Google Ads,LinkedIn,Google Ads,YouTube,1,3685
CUST018508,YouTube,Google Ads,YouTube,Google Ads,0,0
CUST018509,LinkedIn,LinkedIn,Email,Email,0,0
CUST018510,Social Media,Email,Social Media,Email,0,0
CUST018511,Google Ads,LinkedIn,Social Media,Social Media,0,0
CUST018512,LinkedIn,Email,YouTube,Social Media,0,0
CUST018513,LinkedIn,LinkedIn,YouTube,LinkedIn,0,0
CUST018514,LinkedIn,LinkedIn,LinkedIn,Email,0,0
CUST018515,Email,Social Media,Email,Google Ads,1,9356
CUST018516,Email,Social Media,Social Media,Social Media,0,0
CUST018517,Email,Google Ads,Social Media,Google Ads,0,0
CUST018518,Email,Social Media,YouTube,LinkedIn,0,0
CUST018519,Google Ads,Email,YouTube,Google Ads,1,1930
CUST018520,Email,Social Media,Google Ads,Google Ads,0,0
CUST018521,Social Media,Google Ads,Google Ads,YouTube,1,4008
CUST018522,LinkedIn,YouTube,YouTube,LinkedIn,0,0
CUST018523,Google Ads,Email,Google Ads,Social Media,1,4410
CUST018524,Email,YouTube,YouTube,YouTube,1,8942
CUST018525,LinkedIn,Email,YouTube,Email,0,0
